run,maxOpenCanopiesBelow1000Ft,maxOpenCanopiesBelow500Ft,minHorizontalSeparationFt,fullyOpenAltitudeMinFt,fullyOpenAltitudeMaxFt,fullyOpenAltitudeSpreadFt,canopyCongestionScore,canopyCollisionExposurePairSeconds,estimatedCanopyCollisionRiskPer10k
796,8,6,0.05244269028593123,2844.88280076555,3102.294694373317,257.4118936077666,61.95,91.09,1.82
797,6,4,0.2586761598767242,2724.4261505025706,3043.5389867325425,319.1128362299719,35.75,40.99,0.82
798,8,6,0.4902007714342602,2773.066711745199,3220.75517927049,447.6884675252909,38.1,87.19,1.74
799,6,4,0.048749384912810445,2687.552439053239,3096.208659857327,408.65622080408775,0,0,0
800,8,5,0.3591899582763067,2705.5908428949288,3157.6702077088808,452.079364813952,31.55,65.37,1.31
801,8,6,0.07494494782275796,2704.0408731403613,3169.747653390057,465.70678024969584,0,0,0
802,8,6,0.1780902116291424,2747.212377985954,3172.881718507802,425.66934052184797,3.75,76.65,1.53
803,7,5,0.04331558781801257,2730.568649385599,3065.8847824367544,335.31613305115525,46,129.42,2.59
804,8,5,0.34866539302947125,2944.2256953742267,3208.4448644131994,264.2191690389727,0,0,0
805,6,4,0.09660511792663648,2880.573046365592,3266.356707898722,385.78366153313027,0,2.96,0.06
806,9,5,0.048060158836960305,2645.101844510391,3304.6745676233695,659.5727231129786,0,52.79,1.06
807,7,5,0.08345837265871106,2673.941502970196,3079.977455605886,406.03595263569014,0,31.7,0.63
808,5,4,0.26090235980772003,2707.548003483921,3245.74326478426,538.1952613003391,0,0,0
809,8,5,1.0752962843948188,2819.8839986966204,3020.8375661297523,200.95356743313187,0,6.99,0.14
810,8,6,0.09731573589171484,2723.924036001117,3177.897371476699,453.97333547558173,22,38.05,0.76
811,6,5,0.015905805408153194,2709.2914327272147,3091.1746061441177,381.883173416903,22.35,97.4,1.95
812,7,4,0.5475335830996857,2876.248477898662,3160.783357698075,284.5348797994134,7.15,18.38,0.37
813,7,4,0.051163958416003484,2806.4281722955666,3179.1104306697293,372.68225837416276,0,3.99,0.08
814,7,4,0.7005400049504835,2804.2152285972634,3253.3648152924457,449.1495866951823,39.55,55.16,1.1
815,6,3,0.04884637189967439,2661.0725365206827,3039.7408005471334,378.66826402645074,47.5,78.21,1.56
816,6,3,0.3364066375088378,2735.628785157747,3187.6349790349414,452.00619387719416,0,0,0
817,8,5,6.739760413807299e-05,2806.6612753936943,3161.532943712399,354.8716683187049,59.45,66.11,1.32
818,7,4,0.05672184237008432,2566.9256041474896,3124.1175315668565,557.191927419367,0,19.52,0.39
819,8,5,0.02954123019597902,2728.3721630458567,3222.0923238991636,493.7201608533069,0,41.48,0.83
820,7,5,0.11989033720197471,2819.3688021288876,3085.311732439899,265.9429303110114,5.7,53.1,1.06
821,8,4,1.1043667696906128,2689.921015204893,3082.1792628597614,392.2582476548682,4.3,25.7,0.51
822,8,5,0.1361039564336919,2681.431688287857,3188.289595485391,506.85790719753413,10.9,37.71,0.75
823,8,5,0.16011547104874757,2882.826943755253,3147.8843870150477,265.0574432597946,1.95,15.31,0.31
824,8,6,0.9650895827840875,2828.0780849249713,3239.078172073622,411.0000871486509,0,0,0
825,7,5,0.23007207800745827,2713.5463882493946,3198.4319212233704,484.88553297397584,0,0,0
826,7,5,0.35593124688950756,2753.747346228608,3217.2739635949006,463.5266173662926,0,0,0
827,7,4,0.04353259941114666,2720.5965680905465,3375.62836251852,655.0317944279736,31.25,0.99,0.02
828,8,6,0.11332730688296629,2725.3096188547015,3161.7846932828775,436.47507442817596,89.2,166.34,3.33
829,7,5,0.42278370480608274,2702.2935880659484,3098.1748118117644,395.881223745816,18.45,117.72,2.35
830,7,5,0.04857397762945492,2726.7149385279104,3381.133451571418,654.4185130435076,0,0,0
831,6,4,0.46509043129855676,2718.681988569391,3173.6609002881205,454.9789117187297,0,0,0
832,7,4,0.05313039184310734,2719.5086916263094,3112.874402590965,393.3657109646556,8,54,1.08
833,6,4,0.0015875263217271236,2823.3839670755387,3268.0520709348903,444.6681038593515,3.95,0,0
834,7,4,0.044816773815196824,2727.572654974067,3099.235275922781,371.662620948714,34.55,47.23,0.94
835,8,5,0.33882535990846335,2861.2721668826443,3107.4921801027517,246.22001322010738,0,30.6,0.61
836,7,5,0.1501024351692044,2702.50586288458,3107.0050489194164,404.4991860348364,27.85,14.81,0.3
837,8,7,0.42088088695752895,2742.481755283556,3186.9081389928297,444.4263837092735,12.9,124.85,2.5
838,9,5,0.24973585768973589,2905.729541781609,3223.3194474530164,317.58990567140745,0,16.16,0.32
839,8,6,0.08909679464348962,2808.3373554721998,3005.4881454799934,197.1507900077936,2.15,47.77,0.96
840,8,5,0.026991253936715316,2814.174280118866,3012.222760190811,198.04848007194505,34.3,55.6,1.11
841,6,4,0.06317183690358998,2743.7876483592754,3032.267847404009,288.4801990447336,41.25,43.13,0.86
842,7,6,0.21935044020598382,2659.2762280652078,3109.198786415441,449.92255835023343,9.9,61.73,1.23
843,7,4,0.9524547828105546,2704.8205066447563,3093.866958270491,389.0464516257348,31.35,48.53,0.97
844,8,7,0.3306105929840173,2668.17801724619,3061.6434166589297,393.46539941273977,39.3,117.77,2.36
845,6,5,0.01938438083243305,2711.095736840096,3295.997471344813,584.9017345047173,0,0,0
846,7,5,0.8351585936708334,2870.1251175844513,3083.867263929683,213.7421463452315,7.95,36.22,0.72
847,7,4,1.1009255095225197,2639.7385011556908,3174.137933627339,534.3994324716482,0,15.91,0.32
848,7,5,0.17498390395191982,2713.543940194868,3023.1601011675643,309.61616097269643,21,48.84,0.98
849,6,5,0.19747359620396343,2718.4861918074857,3196.363070161771,477.87687835428505,61.55,115.59,2.31
850,7,5,0.03478887963905999,2721.252837845108,3095.76445569952,374.5116178544122,31.35,30.2,0.6
851,7,4,0.08142246253876857,2755.3766414526,3043.4459673622823,288.06932590968245,60,64.71,1.29
852,7,6,0.05310261454353341,2688.8981985444234,3003.036506779345,314.1383082349216,50.6,107.65,2.15
853,7,5,0.6638428919620077,2806.5904109392422,3197.072473460162,390.48206252091995,0,0,0
854,7,4,0.2741131405841015,2872.7593133408036,3198.5213609115767,325.7620475707731,34.2,49.83,1
855,6,4,0.07267364476540734,2651.0898768242655,3127.249900351943,476.16002352767737,16.35,13.99,0.28
856,7,5,0.03857164710119786,2645.133432388567,3177.241735013396,532.1083026248289,0,51.55,1.03
857,8,5,0.5651163758614323,2790.044377158433,3183.1905010287524,393.14612387031957,31.55,44.19,0.88
858,7,7,0.01916516890104965,2766.8124040235475,3118.8885606351664,352.0761566116189,41.45,145.71,2.91
859,7,5,0.5070684780477078,2771.5173972406296,3140.233473131882,368.71607589125233,9.1,59.6,1.19
860,7,6,0.053966377330030214,2851.38747457722,3028.007958668261,176.6204840910409,35.5,81.17,1.62
861,7,6,0.05825690564042212,2737.645603726184,3146.8507115089055,409.20510778272137,73.9,173.36,3.47
862,6,3,0.32922463791317946,2764.5852452647946,3100.4959045996807,335.9106593348861,0.05,0,0
863,6,4,0.21202027246017033,2604.5501520991297,3243.956951578022,639.4067994788925,0,47.12,0.94
864,6,4,0.03218272545992414,2704.1165431530667,3044.646881597993,340.5303384449262,42.6,75.1,1.5
865,9,6,0.044874225495005804,2722.8665362316274,3211.759834771533,488.8932985399056,30.3,56.04,1.12
866,8,7,0.05007367837057988,2736.5286155250387,3189.993479492874,453.4648639678353,12.8,7.56,0.15
867,7,5,0.2727301375031768,2699.2806890896995,3078.15507093895,378.8743818492503,1.35,14.3,0.29
868,7,4,0.56197618518672,2737.928177945395,3247.194130893654,509.2659529482589,18.6,49.66,0.99
869,6,5,0.8490594808945713,2600.5330825044275,3420.4907536072283,819.9576711028008,29.6,59.85,1.2
870,6,4,0.05569703679602299,2692.877436794925,3003.641197318704,310.7637605237792,2.3,21.9,0.44
871,7,5,0.17173024623430982,2740.5575911458045,3116.4531690976764,375.8955779518719,58.3,97.49,1.95
872,6,4,0.08712365740027751,2709.0657142962195,3174.433621856568,465.3679075603486,5.4,24.5,0.49
873,7,4,1.0750845703492822,2603.978152535663,3133.609815783802,529.6316632481389,20.85,70.78,1.42
874,8,6,0.10886605491398903,2816.7852810788977,3153.622975127797,336.83769404889927,35.05,83.23,1.66
875,6,5,0.1151925902783076,2791.839479450555,3253.0355384565432,461.19605900598845,0,12.07,0.24
876,7,6,0.3254555742993864,2819.9227025891432,3156.3526339507803,336.42993136163705,38.95,43.86,0.88
877,7,4,0.6574034946238076,2848.0832290479448,3168.19831641227,320.11508736432506,0,5.3,0.11
878,7,5,0.6924939497852874,2752.552564033984,3044.6746714249784,292.12210739099464,1.55,27.62,0.55
879,8,4,0.02855029492336019,2754.9821651207876,3160.0270710251716,405.044905904384,0,33.75,0.68
880,7,7,0.08034518327252084,2643.600467244403,3164.787966041634,521.187498797231,16.65,118.13,2.36
881,7,5,0.01385904615048952,2803.184026372383,3175.9956535845517,372.8116272121688,33.25,83.03,1.66
882,6,5,1.2032135301346556,2752.991274534471,3287.627304724173,534.6360301897021,0,0,0
883,8,4,0.7719148868490631,2798.1447161937213,3038.995465596701,240.85074940297955,20.3,69.97,1.4
884,7,4,0.39514899574244206,2663.7157305996234,3124.310957299717,460.59522670009346,0,18.36,0.37
885,7,5,0.03581686746678866,2617.25619991295,3245.2912563316927,628.0350564187429,26.4,59.25,1.19
886,8,7,0.07684609474670571,2843.4832184919997,3241.7469071157607,398.263688623761,80.35,105.25,2.1
887,6,5,0.5304923410486162,2763.527145780371,3177.044648175042,413.5175023946708,0,12.5,0.25
888,7,6,0.1293401754129055,2814.441943595857,3183.317731607244,368.8757880113867,15.95,107.2,2.14
889,6,5,0.4088058139025519,2724.021381441801,3133.66927149039,409.64789004858903,0,22.91,0.46
890,7,5,0.5670640424219656,2612.144698307811,3271.7178226027672,659.5731242949564,41.05,45.42,0.91
891,7,5,0.12231586194470967,2585.3502648897584,3177.988214513187,592.6379496234285,22.45,100.03,2
892,8,6,0.018738767844713653,2690.381670016802,2986.214707147862,295.8330371310599,42.8,103.36,2.07
893,7,4,0.1398637457100598,2822.47653303824,3220.2552174817883,397.7786844435482,46.9,91.02,1.82
894,7,5,0.05977545491363769,2800.354731616302,3183.7063657423532,383.35163412605107,58.15,55.2,1.1
895,7,4,0.021287918164065965,2767.235183178407,3229.9205145602473,462.6853313818401,0,30.43,0.61
896,7,4,0.06156219819103839,2827.8478434338535,3157.6718870203504,329.8240435864968,36.35,63.91,1.28
897,7,5,0.05335352741740029,2855.925693888727,3241.134037931163,385.20834404243624,34.75,15.4,0.31
898,7,5,0.26809926319142513,2723.1633518878575,3038.6188123430675,315.45546045520996,13.55,57.55,1.15
899,7,5,0.016185823330470143,2659.2431871562826,3200.8009389486974,541.5577517924148,36.15,55.82,1.12
900,7,4,0.023958820108006797,2796.0476858674688,3194.9795225378843,398.9318366704156,59.1,77.15,1.54
901,8,6,0.13302203470606025,2835.686235591398,3019.8390850288333,184.15284943743518,34.5,51.8,1.04
902,8,4,1.0726757904336413,2814.0946913834587,3014.157365374969,200.0626739915101,5.7,36.55,0.73
903,7,6,0.07420712090687996,2740.326096950529,3092.146167752285,351.8200708017557,106.8,266.81,5.33
904,7,5,0.9862148898099038,2601.5034532827804,3096.262138847517,494.7586855647364,2.7,48.78,0.98
905,7,4,0.6816218029650599,2700.0106754414624,3113.066749562396,413.0560741209338,7.15,29.92,0.6
906,7,5,0.211075700766098,2721.138178187404,3113.464791791888,392.326613604484,9.05,0,0
907,8,5,0.004351326853038353,2798.664313068549,3019.9271606693414,221.2628476007926,12.85,107.85,2.16
908,5,3,0.1609130072636291,2813.953768985803,3330.7319098346356,516.7781408488327,42.25,47.03,0.94
909,8,6,0.14699442491596054,2673.4872237770533,3238.067905802253,564.5806820251996,8.7,33.26,0.67
910,7,5,0.2068267536990384,2678.728482252904,3123.912761711149,445.1842794582449,46.55,103.31,2.07
911,8,5,0.2874851452331487,2639.2859770891223,3083.4978224297065,444.2118453405842,3.75,41.36,0.83
912,8,5,0.0354071766566811,2510.5972851770503,3268.897735668835,758.3004504917849,18.9,24.16,0.48
913,5,3,0.034932720505813274,2705.8029579053064,3169.746976536749,463.94401863144276,0,0,0
914,7,4,0.3497156943076748,2743.651518641797,3069.1680314940663,325.51651285226944,30.45,59.19,1.18
915,8,5,0.4898232109391708,2864.2159520819273,3309.5956363511873,445.37968426926,1,57.38,1.15
916,7,4,0.7134308668053096,2571.863418670785,3290.2598204108012,718.3964017400162,36.75,60.16,1.2
917,8,5,0.24543903071143028,2771.7554270440723,3190.738610193697,418.98318314962444,39.15,104.06,2.08
918,6,3,0.7936137318724795,2798.8955532149484,3172.2766269017484,373.38107368679994,23.95,50.85,1.02
919,8,6,0.037189152379264526,2631.489644942444,3170.0889188906553,538.5992739482112,40.55,76.72,1.53
920,8,5,0.7201492472285889,2786.6714913280957,3192.0586162033956,405.38712487529983,28.1,93.22,1.86
921,7,5,0.06240622418363153,2724.857556532808,3087.7430185065814,362.88546197377354,0,55.33,1.11
922,6,5,0.10364044643570357,2887.7413199640305,3259.8243951299237,372.0830751658932,39.35,33.73,0.67
923,6,5,0.14186073630408585,2682.474861689686,3138.049184780242,455.57432309055594,36.95,21.41,0.43
924,7,5,0.8621026712537134,2734.857467505802,3143.6410243040036,408.7835567982015,1.65,18.62,0.37
925,6,5,0.7147031193387883,2749.8733306401114,3183.8097129134912,433.9363822733799,42.85,45.58,0.91
926,6,4,0.7158531143233471,2751.4569944581704,3099.44618420364,347.9891897454695,0,0,0
927,7,5,0.24088455520101082,2685.4176520484943,3152.611132662516,467.1934806140216,0.2,10.42,0.21
928,6,5,0.7294047580617898,2718.615026818913,3205.858369443911,487.24334262499815,15,36.39,0.73
929,5,4,0.5827526366328486,2706.242574008916,3186.9001146417186,480.65754063280247,0,0,0
930,5,3,0.048247023776533615,2796.9672530623293,3164.670298458705,367.7030453963757,21.3,0,0
931,7,4,0.1262662344371279,2623.7294043828642,3244.975280723035,621.245876340171,57.2,54.32,1.09
932,9,7,0.060490526104792074,2744.294113362996,3098.273102253452,353.9789888904561,68.1,137.27,2.75
933,8,6,0.15144000803214921,2676.103487654735,3270.893246852724,594.789759197989,48.75,47.61,0.95
934,8,6,0.13259454207425034,2763.3651000157843,3189.8136450091183,426.44854499333405,10.1,49.61,0.99
935,7,4,0.644943495223754,2751.1668825039956,3122.4997988351397,371.33291633114413,0,61.62,1.23
936,6,4,0.45271089781358903,2761.723459869853,3138.419952945326,376.696493075473,39.6,62,1.24
937,7,4,0.47302397455230155,2659.2445211614304,3082.637915116606,423.3933939551757,5.75,25.34,0.51
938,9,5,0.22358782409283712,2804.844368795879,3137.801896340298,332.957527544419,5.25,74.31,1.49
939,7,4,0.037616701124182195,2739.7718078329344,3128.359890363294,388.58808253035977,40.5,45.1,0.9
940,7,5,0.001391668020740987,2805.4625136741724,3116.882731996763,311.4202183225907,52.7,74.88,1.5
941,6,4,0.030020647384202043,2801.457682662483,3049.495974096472,248.0382914339889,10.5,9.2,0.18
942,6,4,0.25313751537986817,2763.4856119846836,3185.2732603806576,421.787648395974,0,0,0
943,8,6,0.38772846252139354,2822.7258378249553,3086.5362121191947,263.8103742942394,45.8,136.6,2.73
944,6,3,0.2506552453852044,2835.0476423417194,3135.377374336526,300.3297319948065,30.3,51.52,1.03
945,7,5,0.5771201834623347,2779.1404724956897,3143.8130544349183,364.6725819392286,0.3,9.36,0.19
946,6,4,0.28425085284867285,2709.4827403751992,3308.408594137957,598.9258537627579,0,0,0
947,7,4,0.010038364194549898,2796.036889742701,3154.58180789961,358.5449181569088,36,52.95,1.06
948,9,6,0.23086485747755542,2732.9085410780717,3170.6108631922334,437.7023221141617,10.1,86.78,1.74
949,5,4,0.0772983033224295,2753.912094222579,3113.855754893348,359.9436606707691,14.25,40.61,0.81
950,7,6,0.05438776850925886,2760.0947880026324,3266.2431550913348,506.14836708870234,19.6,58.84,1.18
951,7,6,0.034183231921605536,2780.523478249951,3074.7353170825004,294.21183883254935,77.55,118.05,2.36
952,6,4,0.4037568494755104,2831.4235173157135,3082.4409783849173,251.01746106920382,8.05,31.54,0.63
953,9,5,1.346358587172261e-05,2745.279364079344,3171.29442347681,426.0150593974663,26.05,78.49,1.57
954,6,4,0.2522532948874174,2765.1796465037064,3246.755397255894,481.57575075218756,8.1,31.34,0.63
955,7,5,0.8659227640537257,2736.3306961251656,3144.2779849742105,407.947288849045,18.5,45.56,0.91
956,6,4,0.24381002527587617,2883.696791055218,3238.2425764963486,354.54578544113065,26.45,46.97,0.94
957,8,5,0.06791029211343397,2691.8199670929343,3144.684301007862,452.86433391492756,23.75,66.06,1.32
958,7,5,0.05147747653726077,2683.867060774206,3188.466818245409,504.5997574712028,39.3,132.19,2.64
959,7,5,0.507760699880085,2685.0492013892567,3215.8134688101595,530.7642674209028,15.8,39.9,0.8
960,7,4,0.5126565535150268,2818.0426502828896,3147.8532022530353,329.81055197014575,0,0,0
961,8,5,0.20103660352810587,2599.038253671772,3272.4677979135176,673.4295442417456,31.1,53.28,1.07
962,6,4,0.8241727259025436,2797.2866271747625,3096.7379658802606,299.4513387054981,22.85,43.36,0.87
963,7,5,0.023542717392888213,2848.031850038643,3308.269617060529,460.23776702188616,8.35,49.38,0.99
964,8,5,0.7863621399326154,2733.8437889739675,3169.6687444910503,435.8249555170828,9.5,34.24,0.68
965,7,5,0.41771761958793385,2727.2057678707793,3144.327282310061,417.1215144392818,0,18.82,0.38
966,7,4,0.3801898653210736,2791.409870499996,3140.2688428949996,348.85897239500355,0,0,0
967,6,4,1.0311375469154775,2786.088514374587,3040.042037861207,253.95352348662027,0.95,17.5,0.35
968,7,5,0.03418848191841494,2772.0045629931897,3278.592021557163,506.58745856397354,25.85,4.12,0.08
969,6,5,0.15319055268794282,2915.0240317183984,3056.5359163404414,141.511884622043,0,0,0
970,9,6,0.030223077319646716,2785.0667637132638,3138.971139005002,353.90437529173823,71.65,96.77,1.94
971,6,4,0.27012151701228054,2682.9149576944087,3018.3901416976273,335.4751840032186,0,0,0
972,8,7,0.7608477424335686,2834.827623012479,3196.9882125183435,362.16058950586466,0,0,0
973,8,6,0.15912245806562,2713.805516446195,3127.975362864034,414.1698464178394,2.7,48.03,0.96
974,6,4,0.24465705138086788,2825.7826840652515,3186.214548294267,360.43186422901545,11.35,28.65,0.57
975,7,4,0.26071795918690455,2826.906269291615,3033.3758969446562,206.46962765304124,35.25,30.76,0.62
976,7,6,0.5702397665684014,2685.393002555641,3185.4547198442847,500.06171728864365,10.6,55.61,1.11
977,7,4,0.2222538980559822,2781.8923541881354,3156.988113364294,375.0957591761585,0,20.73,0.41
978,6,4,0.15591242984874548,2756.8403048666632,3189.1703773926006,432.33007252593734,0,0,0
979,8,6,0.08949772516325627,2737.9577040446784,3248.5400551913585,510.58235114668014,37.55,71.06,1.42
980,7,4,0.22184709504914032,2742.9727363761126,3070.122462499104,327.1497261229915,14.8,71.15,1.42
981,8,5,0.4210209420932418,2787.2842591613567,3079.7379441434473,292.45368498209064,32.4,77.92,1.56
982,6,4,0.30169084271448066,2835.990175798817,3249.377352073006,413.3871762741892,0,0,0
983,8,6,0.03153416704187175,2705.7674501073966,3166.292087032219,460.5246369248225,81.15,119.48,2.39
984,7,6,0.6430570593447296,2699.1787738136877,3204.639491153256,505.4607173395684,27.75,61.32,1.23
985,7,4,0.1613005399956352,2758.087182940129,3209.49512233988,451.40793939975083,23.3,32.72,0.65
986,7,4,0.08704841602704064,2629.042333336391,3262.675593460413,633.633260124022,29.95,18.33,0.37
987,8,6,0.20030107291148605,2738.048367340382,3129.0240034940844,390.97563615370245,33.35,41.6,0.83
988,6,4,0.2502835307365968,2669.572924069337,3221.81927783494,552.2463537656026,24.3,23.1,0.46
989,8,5,1.1628688141673458,2764.2601410139464,3177.028794264319,412.7686532503726,0,17.56,0.35
990,8,5,0.9448559639153772,2729.0875168804587,3180.412434938082,451.3249180576231,0,16.55,0.33
991,7,4,0.8719300243495555,2781.186622209459,3242.7083342429482,461.52171203348917,0,0,0
992,9,5,0.6457180031094247,2828.4749847065827,3089.562888879027,261.08790417244427,40.05,93.71,1.87
993,6,4,0.8616029332729993,2813.7009848562843,3230.5500041009172,416.8490192446329,4,21.63,0.43
994,8,6,0.13681771435985232,2679.127872149379,3138.78781193893,459.6599397895511,17.4,54.48,1.09
995,7,5,0.4090035767827562,2638.03532399268,3259.3082013032417,621.2728773105619,0,0,0
996,7,5,0.04386606662432447,2788.8988060670126,3116.7884372618723,327.8896311948597,27.8,56.82,1.14
997,7,5,0.08899404284325708,2767.8895900052053,3077.906700170883,310.0171101656779,0,4.04,0.08
998,6,3,0.7983130115496566,2722.9990822595437,3230.736692587714,507.7376103281704,0,9.54,0.19
999,6,3,0.13978836130349198,2686.0259836278888,3129.4383762768443,443.4123926489556,0,28.37,0.57
1000,6,4,0.07926301268104578,2862.5616346044026,3222.1127833072346,359.55114870283205,11.45,0,0
